date,invoice_id,customer_id,product_id,qty,unit_price_eur,discount_rate,total_eur,currency,payment_terms_days
2024-07-23,INV00020637,C0093,P017,1,286.97,0.0874,261.89,EUR,30
2024-07-23,INV00020638,C0061,P001,2,508.53,0.1017,913.67,EUR,15
2024-07-24,INV00020639,C0003,P006,2,278.66,0.0705,518.01,EUR,30
2024-07-24,INV00020640,C0104,P001,2,508.53,0.1954,818.3,EUR,45
2024-07-24,INV00020641,C0106,P034,3,420.1,0.0768,1163.53,EUR,15
2024-07-24,INV00020642,C0092,P014,2,389.57,0.09,709.01,EUR,15
2024-07-24,INV00020643,C0079,P011,3,439.8,0.0,1319.4,EUR,45
2024-07-24,INV00020644,C0045,P023,1,151.14,0.0725,140.18,EUR,45
2024-07-24,INV00020645,C0068,P033,3,1052.88,0.0608,2966.69,EUR,45
2024-07-24,INV00020646,C0047,P023,2,151.14,0.041,289.89,EUR,45
2024-07-24,INV00020647,C0070,P031,2,893.72,0.1103,1590.33,EUR,15
2024-07-24,INV00020648,C0116,P018,4,985.92,0.0103,3902.98,EUR,15
2024-07-24,INV00020649,C0047,P028,3,273.69,0.0468,782.64,EUR,15
2024-07-24,INV00020650,C0061,P007,1,479.93,0.161,402.66,EUR,15
2024-07-25,INV00020651,C0034,P035,2,159.46,0.0741,295.29,EUR,15
2024-07-25,INV00020652,C0071,P016,1,135.76,0.0512,128.81,EUR,15
2024-07-25,INV00020653,C0029,P002,1,91.99,0.1512,78.08,EUR,30
2024-07-25,INV00020654,C0119,P026,1,1216.68,0.0708,1130.58,EUR,30
2024-07-25,INV00020655,C0006,P024,4,365.58,0.0834,1340.37,EUR,30
2024-07-25,INV00020656,C0074,P003,1,422.8,0.0088,419.1,EUR,30
2024-07-25,INV00020657,C0032,P010,4,149.74,0.0594,563.39,EUR,30
2024-07-25,INV00020658,C0018,P026,1,1216.68,0.1408,1045.38,EUR,30
2024-07-25,INV00020659,C0045,P029,6,685.26,0.0982,3707.62,EUR,15
2024-07-25,INV00020660,C0067,P028,2,273.69,0.14,470.73,EUR,15
2024-07-25,INV00020661,C0074,P035,1,159.46,0.1058,142.59,EUR,30
2024-07-25,INV00020662,C0070,P016,3,135.76,0.0611,382.39,EUR,45
2024-07-25,INV00020663,C0091,P005,1,609.82,0.0735,564.98,EUR,30
2024-07-25,INV00020664,C0016,P029,7,685.26,0.0156,4722.11,EUR,30
2024-07-25,INV00020665,C0069,P026,2,1216.68,0.0696,2263.98,EUR,30
2024-07-25,INV00020666,C0087,P013,1,105.28,0.1947,84.78,EUR,30
2024-07-26,INV00020667,C0016,P014,1,389.57,0.0879,355.31,EUR,30
2024-07-26,INV00020668,C0006,P003,1,422.8,0.0306,409.86,EUR,30
2024-07-26,INV00020669,C0097,P006,1,278.66,0.054,263.61,EUR,15
2024-07-26,INV00020670,C0007,P017,4,286.97,0.1461,980.18,EUR,15
2024-07-26,INV00020671,C0057,P014,3,389.57,0.0886,1065.14,EUR,0
2024-07-26,INV00020672,C0025,P009,6,133.87,0.0825,736.96,EUR,30
2024-07-26,INV00020673,C0072,P004,2,265.7,0.0744,491.86,EUR,30
2024-07-26,INV00020674,C0076,P003,5,422.8,0.0516,2004.9,EUR,45
2024-07-26,INV00020675,C0056,P003,1,422.8,0.0231,413.04,EUR,15
2024-07-26,INV00020676,C0094,P020,3,718.33,0.1348,1864.5,EUR,45
2024-07-26,INV00020677,C0089,P001,3,508.53,0.1665,1271.52,EUR,30
2024-07-26,INV00020678,C0045,P003,2,422.8,0.0748,782.33,EUR,30
2024-07-27,INV00020679,C0063,P009,1,133.87,0.0,133.87,EUR,0
2024-07-27,INV00020680,C0063,P010,1,149.74,0.0881,136.54,EUR,45
2024-07-27,INV00020681,C0062,P013,2,105.28,0.0803,193.65,EUR,60
2024-07-27,INV00020682,C0054,P016,1,135.76,0.0849,124.24,EUR,30
2024-07-27,INV00020683,C0011,P029,1,685.26,0.0763,632.99,EUR,30
2024-07-27,INV00020684,C0020,P002,1,91.99,0.0466,87.7,EUR,30
2024-07-27,INV00020685,C0077,P015,2,268.29,0.1023,481.7,EUR,15
2024-07-28,INV00020686,C0068,P022,2,432.16,0.0,864.32,EUR,15
2024-07-28,INV00020687,C0090,P025,2,503.87,0.133,873.74,EUR,45
2024-07-28,INV00020688,C0014,P029,1,685.26,0.1781,563.19,EUR,45
2024-07-28,INV00020689,C0005,P014,1,389.57,0.1148,344.84,EUR,15
2024-07-28,INV00020690,C0078,P002,1,91.99,0.1005,82.75,EUR,30
2024-07-28,INV00020691,C0084,P011,1,439.8,0.0209,430.61,EUR,30
2024-07-28,INV00020692,C0105,P016,1,135.76,0.1143,120.25,EUR,30
2024-07-28,INV00020693,C0052,P009,1,133.87,0.0584,126.06,EUR,45
2024-07-28,INV00020694,C0094,P009,1,133.87,0.0905,121.75,EUR,30
2024-07-28,INV00020695,C0109,P032,2,149.04,0.1158,263.56,EUR,30
2024-07-28,INV00020696,C0079,P007,2,479.93,0.0905,873.01,EUR,45
2024-07-29,INV00020697,C0097,P002,2,91.99,0.1084,164.04,EUR,15
2024-07-29,INV00020698,C0116,P005,1,609.82,0.0416,584.47,EUR,45
2024-07-29,INV00020699,C0045,P031,1,893.72,0.1346,773.42,EUR,30
2024-07-29,INV00020700,C0108,P018,1,985.92,0.0453,941.3,EUR,30
2024-07-29,INV00020701,C0086,P007,4,479.93,0.0,1919.72,EUR,15
2024-07-29,INV00020702,C0026,P015,2,268.29,0.1269,468.47,EUR,60
2024-07-29,INV00020703,C0084,P013,1,105.28,0.1303,91.56,EUR,30
2024-07-29,INV00020704,C0120,P018,4,985.92,0.0,3943.68,EUR,30
2024-07-30,INV00020705,C0044,P033,4,1052.88,0.0545,3981.86,EUR,45
2024-07-30,INV00020706,C0095,P018,1,985.92,0.1177,869.92,EUR,0
2024-07-30,INV00020707,C0102,P015,1,268.29,0.1239,235.06,EUR,45
2024-07-30,INV00020708,C0020,P024,1,365.58,0.0175,359.16,EUR,30
2024-07-30,INV00020709,C0098,P012,3,476.78,0.1174,1262.41,EUR,30
2024-07-30,INV00020710,C0029,P003,2,422.8,0.1125,750.43,EUR,30
2024-07-30,INV00020711,C0044,P003,3,422.8,0.065,1186.0,EUR,15
2024-07-30,INV00020712,C0046,P002,2,91.99,0.0,183.98,EUR,0
2024-07-30,INV00020713,C0063,P017,3,286.97,0.0743,796.91,EUR,30
2024-07-30,INV00020714,C0055,P010,4,149.74,0.0484,569.96,EUR,30
2024-07-30,INV00020715,C0014,P023,2,151.14,0.1024,271.34,EUR,45
2024-07-31,INV00020716,C0085,P017,1,286.97,0.0996,258.39,EUR,15
2024-07-31,INV00020717,C0101,P035,1,159.46,0.0455,152.2,EUR,45
2024-07-31,INV00020718,C0078,P006,3,278.66,0.1078,745.87,EUR,30
2024-07-31,INV00020719,C0057,P034,3,420.1,0.1394,1084.58,EUR,15
2024-07-31,INV00020720,C0025,P005,6,609.82,0.0913,3325.01,EUR,0
2024-07-31,INV00020721,C0025,P002,2,91.99,0.164,153.81,EUR,30
2024-07-31,INV00020722,C0009,P034,1,420.1,0.069,391.1,EUR,15
2024-07-31,INV00020723,C0030,P008,6,1134.56,0.0478,6482.06,EUR,30
2024-07-31,INV00020724,C0116,P022,1,432.16,0.0679,402.83,EUR,15
2024-07-31,INV00020725,C0090,P022,2,432.16,0.036,833.17,EUR,0
2024-07-31,INV00020726,C0067,P026,3,1216.68,0.0711,3390.63,EUR,30
2024-08-01,INV00020727,C0019,P012,1,476.78,0.0886,434.55,EUR,45
2024-08-01,INV00020728,C0068,P030,3,139.26,0.1211,367.19,EUR,30
2024-08-01,INV00020729,C0118,P031,3,893.72,0.0584,2524.54,EUR,45
2024-08-01,INV00020730,C0001,P015,4,268.29,0.02,1051.74,EUR,0
2024-08-01,INV00020731,C0007,P007,1,479.93,0.0241,468.36,EUR,15
2024-08-01,INV00020732,C0070,P001,1,508.53,0.0122,502.31,EUR,30
2024-08-01,INV00020733,C0118,P015,1,268.29,0.1323,232.8,EUR,30
2024-08-01,INV00020734,C0077,P008,4,1134.56,0.1054,4060.05,EUR,0
2024-08-02,INV00020735,C0010,P001,3,508.53,0.0,1525.59,EUR,15
2024-08-02,INV00020736,C0083,P034,1,420.1,0.1297,365.61,EUR,45
2024-08-02,INV00020737,C0047,P033,1,1052.88,0.0686,980.64,EUR,30
2024-08-02,INV00020738,C0065,P008,1,1134.56,0.1271,990.36,EUR,45
2024-08-02,INV00020739,C0074,P030,1,139.26,0.0769,128.55,EUR,15
2024-08-02,INV00020740,C0088,P002,1,91.99,0.0536,87.06,EUR,15
2024-08-02,INV00020741,C0033,P014,3,389.57,0.0971,1055.27,EUR,60
2024-08-02,INV00020742,C0080,P006,1,278.66,0.1148,246.66,EUR,15
2024-08-03,INV00020743,C0078,P010,1,149.74,0.072,138.95,EUR,15
2024-08-03,INV00020744,C0030,P010,1,149.74,0.0242,146.12,EUR,45
2024-08-03,INV00020745,C0003,P033,2,1052.88,0.0202,2063.19,EUR,30
2024-08-03,INV00020746,C0058,P015,5,268.29,0.1507,1139.36,EUR,30
2024-08-03,INV00020747,C0010,P028,1,273.69,0.0,273.69,EUR,0
2024-08-03,INV00020748,C0091,P019,1,132.08,0.0602,124.13,EUR,15
2024-08-03,INV00020749,C0038,P005,2,609.82,0.0821,1119.49,EUR,30
2024-08-03,INV00020750,C0022,P013,3,105.28,0.102,283.64,EUR,30
2024-08-04,INV00020751,C0071,P015,1,268.29,0.0058,266.73,EUR,30
2024-08-04,INV00020752,C0096,P033,2,1052.88,0.0347,2032.64,EUR,15
2024-08-04,INV00020753,C0027,P034,1,420.1,0.0939,380.64,EUR,30
2024-08-04,INV00020754,C0070,P007,2,479.93,0.0002,959.67,EUR,30
2024-08-04,INV00020755,C0094,P029,2,685.26,0.0015,1368.42,EUR,45
2024-08-04,INV00020756,C0015,P024,2,365.58,0.0516,693.43,EUR,45
2024-08-04,INV00020757,C0026,P025,4,503.87,0.0613,1892.01,EUR,45
2024-08-04,INV00020758,C0023,P022,1,432.16,0.093,391.98,EUR,0
2024-08-04,INV00020759,C0045,P015,4,268.29,0.1445,918.09,EUR,15
2024-08-04,INV00020760,C0068,P017,1,286.97,0.1478,244.54,EUR,30
2024-08-04,INV00020761,C0050,P019,1,132.08,0.0218,129.2,EUR,30
2024-08-04,INV00020762,C0062,P014,2,389.57,0.1207,685.11,EUR,15
2024-08-04,INV00020763,C0066,P030,1,139.26,0.0901,126.71,EUR,15
2024-08-04,INV00020764,C0078,P004,2,265.7,0.0478,505.98,EUR,30
2024-08-05,INV00020765,C0074,P011,1,439.8,0.1565,370.98,EUR,15
2024-08-05,INV00020766,C0059,P013,2,105.28,0.0949,190.57,EUR,30
2024-08-05,INV00020767,C0090,P035,1,159.46,0.1078,142.28,EUR,30
2024-08-05,INV00020768,C0104,P003,1,422.8,0.0424,404.89,EUR,30
2024-08-05,INV00020769,C0028,P015,5,268.29,0.1681,1115.92,EUR,45
2024-08-05,INV00020770,C0058,P010,2,149.74,0.0026,298.69,EUR,45
2024-08-05,INV00020771,C0009,P035,3,159.46,0.1146,423.56,EUR,45
2024-08-05,INV00020772,C0023,P022,1,432.16,0.0899,393.31,EUR,30
2024-08-05,INV00020773,C0013,P004,1,265.7,0.0375,255.74,EUR,60
2024-08-05,INV00020774,C0120,P010,3,149.74,0.0243,438.3,EUR,30
2024-08-06,INV00020775,C0008,P033,3,1052.88,0.1074,2819.27,EUR,15
2024-08-06,INV00020776,C0064,P007,2,479.93,0.0229,937.92,EUR,45
2024-08-06,INV00020777,C0078,P031,2,893.72,0.0,1787.44,EUR,15
2024-08-06,INV00020778,C0106,P032,2,149.04,0.03,289.13,EUR,30
2024-08-06,INV00020779,C0069,P018,5,985.92,0.067,4599.46,EUR,30
2024-08-06,INV00020780,C0102,P002,2,91.99,0.1189,162.11,EUR,0
2024-08-06,INV00020781,C0087,P007,1,479.93,0.0424,459.59,EUR,45
2024-08-06,INV00020782,C0046,P019,2,132.08,0.0329,255.46,EUR,45
2024-08-06,INV00020783,C0082,P029,2,685.26,0.0462,1307.21,EUR,0
2024-08-07,INV00020784,C0109,P023,1,151.14,0.0,151.14,EUR,30
2024-08-07,INV00020785,C0096,P003,3,422.8,0.0,1268.4,EUR,30
2024-08-07,INV00020786,C0106,P001,2,508.53,0.0402,976.12,EUR,30
2024-08-07,INV00020787,C0101,P020,3,718.33,0.1088,1920.58,EUR,15
2024-08-07,INV00020788,C0117,P021,2,746.09,0.0222,1459.12,EUR,15
2024-08-07,INV00020789,C0033,P022,1,432.16,0.0519,409.71,EUR,45
2024-08-08,INV00020790,C0102,P011,1,439.8,0.0941,398.43,EUR,30
2024-08-08,INV00020791,C0093,P026,1,1216.68,0.1065,1087.16,EUR,30
2024-08-08,INV00020792,C0004,P020,3,718.33,0.0383,2072.38,EUR,30
2024-08-08,INV00020793,C0068,P013,1,105.28,0.0838,96.46,EUR,30
2024-08-08,INV00020794,C0058,P012,1,476.78,0.0507,452.59,EUR,45
2024-08-08,INV00020795,C0055,P003,1,422.8,0.105,378.4,EUR,15
2024-08-08,INV00020796,C0054,P021,3,746.09,0.0617,2100.26,EUR,45
2024-08-08,INV00020797,C0007,P009,4,133.87,0.1836,437.17,EUR,30
2024-08-08,INV00020798,C0107,P015,1,268.29,0.0669,250.33,EUR,30
2024-08-08,INV00020799,C0073,P021,1,746.09,0.1392,642.22,EUR,30
2024-08-08,INV00020800,C0065,P004,2,265.7,0.0966,480.08,EUR,15
2024-08-08,INV00020801,C0095,P034,1,420.1,0.0881,383.1,EUR,45
2024-08-08,INV00020802,C0090,P020,2,718.33,0.1185,1266.47,EUR,45
2024-08-08,INV00020803,C0019,P023,3,151.14,0.0782,417.95,EUR,15
2024-08-08,INV00020804,C0081,P022,3,432.16,0.0694,1206.5,EUR,45
2024-08-09,INV00020805,C0063,P034,2,420.1,0.0,840.2,EUR,15
2024-08-09,INV00020806,C0086,P031,2,893.72,0.1085,1593.45,EUR,30
2024-08-09,INV00020807,C0112,P001,1,508.53,0.0754,470.16,EUR,15
2024-08-09,INV00020808,C0020,P012,2,476.78,0.0919,865.89,EUR,0
2024-08-09,INV00020809,C0111,P035,2,159.46,0.0895,290.36,EUR,30
2024-08-09,INV00020810,C0016,P015,1,268.29,0.0881,244.66,EUR,0
2024-08-09,INV00020811,C0014,P034,3,420.1,0.0798,1159.7,EUR,60
2024-08-09,INV00020812,C0094,P019,1,132.08,0.0,132.08,EUR,15
2024-08-10,INV00020813,C0113,P010,1,149.74,0.0687,139.46,EUR,15
2024-08-10,INV00020814,C0041,P005,2,609.82,0.1176,1076.26,EUR,30
2024-08-10,INV00020815,C0014,P020,4,718.33,0.1098,2557.85,EUR,15
2024-08-10,INV00020816,C0084,P035,3,159.46,0.089,435.78,EUR,30
2024-08-10,INV00020817,C0086,P032,1,149.04,0.0281,144.86,EUR,30
2024-08-10,INV00020818,C0046,P025,2,503.87,0.1069,900.04,EUR,15
2024-08-10,INV00020819,C0088,P029,1,685.26,0.0617,643.0,EUR,30
2024-08-10,INV00020820,C0120,P018,1,985.92,0.1318,855.95,EUR,45
2024-08-10,INV00020821,C0118,P013,1,105.28,0.0221,102.95,EUR,30
2024-08-10,INV00020822,C0105,P021,1,746.09,0.0306,723.28,EUR,60
2024-08-11,INV00020823,C0107,P023,3,151.14,0.0253,441.95,EUR,30
2024-08-11,INV00020824,C0040,P007,1,479.93,0.0777,442.64,EUR,30
2024-08-11,INV00020825,C0032,P032,2,149.04,0.1285,259.77,EUR,0
2024-08-11,INV00020826,C0082,P025,3,503.87,0.1737,1249.01,EUR,30
2024-08-11,INV00020827,C0025,P019,3,132.08,0.1733,327.56,EUR,30
2024-08-12,INV00020828,C0023,P021,2,746.09,0.0,1492.18,EUR,60
2024-08-12,INV00020829,C0022,P025,1,503.87,0.005,501.36,EUR,45
2024-08-12,INV00020830,C0016,P032,2,149.04,0.0,298.08,EUR,30
2024-08-12,INV00020831,C0115,P017,1,286.97,0.08,264.01,EUR,30
2024-08-12,INV00020832,C0036,P015,2,268.29,0.0908,487.87,EUR,15
2024-08-12,INV00020833,C0077,P010,2,149.74,0.0173,294.29,EUR,30
2024-08-12,INV00020834,C0032,P029,4,685.26,0.0633,2567.58,EUR,30
2024-08-12,INV00020835,C0048,P032,1,149.04,0.0752,137.84,EUR,30
2024-08-13,INV00020836,C0082,P010,1,149.74,0.0606,140.66,EUR,30
2024-08-13,INV00020837,C0079,P009,1,133.87,0.0549,126.53,EUR,30
2024-08-13,INV00020838,C0120,P031,2,893.72,0.1571,1506.67,EUR,15
2024-08-13,INV00020839,C0051,P001,2,508.53,0.0557,960.36,EUR,30
2024-08-13,INV00020840,C0026,P029,1,685.26,0.0222,670.02,EUR,30
2024-08-13,INV00020841,C0070,P033,5,1052.88,0.0392,5058.1,EUR,30
2024-08-13,INV00020842,C0057,P033,1,1052.88,0.0379,1012.93,EUR,30
2024-08-13,INV00020843,C0096,P017,2,286.97,0.1272,500.94,EUR,15
2024-08-13,INV00020844,C0017,P019,1,132.08,0.1001,118.85,EUR,15
2024-08-13,INV00020845,C0051,P007,1,479.93,0.0695,446.56,EUR,30
2024-08-13,INV00020846,C0060,P006,3,278.66,0.021,818.39,EUR,15
2024-08-13,INV00020847,C0056,P013,1,105.28,0.0653,98.4,EUR,30
2024-08-14,INV00020848,C0055,P016,1,135.76,0.0734,125.8,EUR,30
2024-08-14,INV00020849,C0107,P022,3,432.16,0.0502,1231.42,EUR,30
2024-08-14,INV00020850,C0087,P016,1,135.76,0.0603,127.58,EUR,15
2024-08-14,INV00020851,C0110,P004,2,265.7,0.0621,498.38,EUR,30
2024-08-14,INV00020852,C0105,P015,2,268.29,0.0743,496.72,EUR,15
2024-08-14,INV00020853,C0047,P016,1,135.76,0.1646,113.41,EUR,15
2024-08-14,INV00020854,C0054,P023,1,151.14,0.1164,133.54,EUR,15
2024-08-14,INV00020855,C0096,P031,2,893.72,0.1455,1527.31,EUR,45
2024-08-14,INV00020856,C0083,P013,1,105.28,0.1444,90.08,EUR,45
2024-08-14,INV00020857,C0086,P035,1,159.46,0.04,153.08,EUR,30
2024-08-14,INV00020858,C0002,P019,2,132.08,0.1011,237.46,EUR,30
2024-08-14,INV00020859,C0066,P010,2,149.74,0.0336,289.41,EUR,30
2024-08-14,INV00020860,C0090,P012,1,476.78,0.0033,475.23,EUR,15
2024-08-14,INV00020861,C0060,P012,5,476.78,0.0397,2289.18,EUR,30
2024-08-15,INV00020862,C0096,P012,1,476.78,0.0048,474.48,EUR,45
2024-08-15,INV00020863,C0100,P016,3,135.76,0.1262,355.89,EUR,15
2024-08-15,INV00020864,C0085,P030,1,139.26,0.0056,138.47,EUR,30
2024-08-15,INV00020865,C0042,P006,1,278.66,0.0082,276.38,EUR,15
2024-08-15,INV00020866,C0084,P027,1,352.72,0.0916,320.39,EUR,0
2024-08-15,INV00020867,C0079,P017,1,286.97,0.0,286.97,EUR,45
2024-08-15,INV00020868,C0028,P002,1,91.99,0.0391,88.4,EUR,15
2024-08-15,INV00020869,C0012,P024,5,365.58,0.0696,1700.7,EUR,15
2024-08-15,INV00020870,C0097,P018,1,985.92,0.1422,845.77,EUR,30
2024-08-15,INV00020871,C0094,P019,1,132.08,0.0443,126.22,EUR,45
2024-08-15,INV00020872,C0085,P011,3,439.8,0.0824,1210.67,EUR,45
2024-08-15,INV00020873,C0114,P021,2,746.09,0.0589,1404.3,EUR,15
2024-08-15,INV00020874,C0042,P034,1,420.1,0.1351,363.35,EUR,0
2024-08-15,INV00020875,C0072,P010,6,149.74,0.0939,814.12,EUR,0
2024-08-16,INV00020876,C0013,P034,3,420.1,0.1365,1088.32,EUR,0
2024-08-16,INV00020877,C0053,P004,1,265.7,0.036,256.14,EUR,30
2024-08-16,INV00020878,C0059,P031,1,893.72,0.0232,873.02,EUR,15
2024-08-16,INV00020879,C0037,P028,2,273.69,0.1602,459.71,EUR,30
2024-08-16,INV00020880,C0077,P013,5,105.28,0.0227,514.44,EUR,30
2024-08-16,INV00020881,C0093,P028,2,273.69,0.0566,516.38,EUR,15
2024-08-16,INV00020882,C0016,P004,3,265.7,0.1218,699.98,EUR,30
2024-08-16,INV00020883,C0016,P027,2,352.72,0.0687,656.96,EUR,15
2024-08-16,INV00020884,C0024,P014,2,389.57,0.0494,740.66,EUR,0
2024-08-16,INV00020885,C0060,P010,2,149.74,0.0309,290.22,EUR,45
2024-08-16,INV00020886,C0089,P025,1,503.87,0.0095,499.1,EUR,45
2024-08-17,INV00020887,C0032,P003,5,422.8,0.0507,2006.89,EUR,45
2024-08-17,INV00020888,C0099,P011,1,439.8,0.0508,417.48,EUR,30
2024-08-17,INV00020889,C0020,P008,2,1134.56,0.0147,2235.73,EUR,30
2024-08-17,INV00020890,C0084,P030,2,139.26,0.035,268.77,EUR,45
2024-08-17,INV00020891,C0010,P020,2,718.33,0.1052,1285.49,EUR,30
2024-08-17,INV00020892,C0006,P009,1,133.87,0.0908,121.71,EUR,0
2024-08-17,INV00020893,C0013,P020,1,718.33,0.0598,675.39,EUR,15
2024-08-17,INV00020894,C0007,P006,2,278.66,0.0347,537.96,EUR,30
2024-08-17,INV00020895,C0110,P017,1,286.97,0.0599,269.77,EUR,45
2024-08-17,INV00020896,C0005,P002,1,91.99,0.1272,80.29,EUR,15
2024-08-17,INV00020897,C0073,P010,1,149.74,0.0305,145.18,EUR,30
2024-08-17,INV00020898,C0044,P010,2,149.74,0.0956,270.86,EUR,30
2024-08-17,INV00020899,C0023,P011,1,439.8,0.0,439.8,EUR,0
2024-08-17,INV00020900,C0071,P025,2,503.87,0.0327,974.83,EUR,30
2024-08-17,INV00020901,C0047,P010,1,149.74,0.0455,142.92,EUR,45
2024-08-18,INV00020902,C0016,P002,1,91.99,0.0954,83.21,EUR,30
2024-08-18,INV00020903,C0018,P034,3,420.1,0.126,1101.48,EUR,15
2024-08-18,INV00020904,C0052,P024,3,365.58,0.0611,1029.7,EUR,45
2024-08-18,INV00020905,C0054,P008,2,1134.56,0.1061,2028.38,EUR,30
2024-08-18,INV00020906,C0026,P022,1,432.16,0.1609,362.63,EUR,15
2024-08-19,INV00020907,C0024,P024,1,365.58,0.158,307.83,EUR,0
2024-08-19,INV00020908,C0066,P003,3,422.8,0.0609,1191.1,EUR,0
2024-08-19,INV00020909,C0103,P004,3,265.7,0.0795,733.76,EUR,15
2024-08-20,INV00020910,C0099,P035,3,159.46,0.094,433.41,EUR,30
2024-08-20,INV00020911,C0098,P014,1,389.57,0.066,363.86,EUR,60
2024-08-20,INV00020912,C0053,P006,3,278.66,0.0846,765.29,EUR,15
2024-08-20,INV00020913,C0077,P007,2,479.93,0.0419,919.66,EUR,15
2024-08-20,INV00020914,C0101,P014,1,389.57,0.0559,367.79,EUR,30
2024-08-20,INV00020915,C0038,P034,2,420.1,0.0922,762.72,EUR,30
2024-08-20,INV00020916,C0056,P003,4,422.8,0.1007,1520.82,EUR,15
2024-08-20,INV00020917,C0070,P020,2,718.33,0.1276,1253.34,EUR,15
2024-08-20,INV00020918,C0099,P025,3,503.87,0.0485,1438.25,EUR,0
2024-08-20,INV00020919,C0083,P035,1,159.46,0.0107,157.75,EUR,0
2024-08-21,INV00020920,C0061,P027,1,352.72,0.1151,312.14,EUR,30
2024-08-21,INV00020921,C0031,P019,1,132.08,0.0704,122.78,EUR,0
2024-08-21,INV00020922,C0101,P009,4,133.87,0.0755,495.04,EUR,60
2024-08-21,INV00020923,C0049,P022,4,432.16,0.0851,1581.53,EUR,15
2024-08-21,INV00020924,C0096,P004,2,265.7,0.0272,516.92,EUR,45
2024-08-21,INV00020925,C0021,P023,1,151.14,0.0835,138.52,EUR,45
2024-08-21,INV00020926,C0012,P026,4,1216.68,0.0,4866.72,EUR,30
2024-08-21,INV00020927,C0083,P001,3,508.53,0.0626,1430.06,EUR,30
2024-08-21,INV00020928,C0068,P007,2,479.93,0.1115,852.81,EUR,15
2024-08-21,INV00020929,C0101,P025,4,503.87,0.0585,1897.58,EUR,15
2024-08-21,INV00020930,C0045,P010,1,149.74,0.0649,140.02,EUR,60
2024-08-22,INV00020931,C0038,P023,1,151.14,0.0988,136.21,EUR,60
2024-08-22,INV00020932,C0058,P002,2,91.99,0.1115,163.47,EUR,30
2024-08-22,INV00020933,C0069,P030,2,139.26,0.0749,257.67,EUR,30
2024-08-22,INV00020934,C0004,P007,2,479.93,0.0792,883.86,EUR,0
2024-08-22,INV00020935,C0110,P031,4,893.72,0.0495,3398.03,EUR,30
2024-08-22,INV00020936,C0087,P005,6,609.82,0.0739,3388.68,EUR,0
2024-08-23,INV00020937,C0110,P024,2,365.58,0.0406,701.44,EUR,45
2024-08-23,INV00020938,C0061,P034,2,420.1,0.0701,781.32,EUR,0
2024-08-23,INV00020939,C0057,P029,1,685.26,0.0,685.26,EUR,15
2024-08-23,INV00020940,C0013,P005,1,609.82,0.0862,557.27,EUR,45
2024-08-23,INV00020941,C0054,P014,1,389.57,0.1197,342.94,EUR,15
2024-08-23,INV00020942,C0107,P010,4,149.74,0.0234,584.97,EUR,60
2024-08-23,INV00020943,C0085,P018,1,985.92,0.0611,925.72,EUR,15
2024-08-23,INV00020944,C0032,P006,1,278.66,0.0642,260.77,EUR,45
2024-08-24,INV00020945,C0014,P022,1,432.16,0.0096,428.0,EUR,0
2024-08-24,INV00020946,C0086,P001,1,508.53,0.1326,441.1,EUR,15
2024-08-24,INV00020947,C0076,P027,1,352.72,0.0744,326.48,EUR,45
2024-08-24,INV00020948,C0118,P023,4,151.14,0.0842,553.66,EUR,45
2024-08-24,INV00020949,C0047,P031,2,893.72,0.0505,1697.13,EUR,45
2024-08-24,INV00020950,C0035,P017,2,286.97,0.0098,568.34,EUR,15
2024-08-25,INV00020951,C0084,P005,1,609.82,0.1282,531.62,EUR,45
2024-08-25,INV00020952,C0088,P005,1,609.82,0.0402,585.29,EUR,15
2024-08-25,INV00020953,C0118,P010,4,149.74,0.0,598.96,EUR,45
2024-08-25,INV00020954,C0010,P023,3,151.14,0.0632,424.75,EUR,45
2024-08-25,INV00020955,C0054,P029,2,685.26,0.0155,1349.33,EUR,45
2024-08-25,INV00020956,C0093,P017,3,286.97,0.1797,706.16,EUR,45
2024-08-25,INV00020957,C0055,P027,1,352.72,0.0464,336.36,EUR,30
2024-08-25,INV00020958,C0092,P031,2,893.72,0.0512,1695.84,EUR,30
2024-08-25,INV00020959,C0112,P030,2,139.26,0.1784,228.84,EUR,30
2024-08-25,INV00020960,C0064,P011,1,439.8,0.1205,386.79,EUR,15
2024-08-25,INV00020961,C0111,P007,1,479.93,0.1058,429.17,EUR,30
2024-08-26,INV00020962,C0113,P024,3,365.58,0.0182,1076.83,EUR,45
2024-08-26,INV00020963,C0096,P028,3,273.69,0.0246,800.84,EUR,60
2024-08-26,INV00020964,C0045,P001,2,508.53,0.0451,971.18,EUR,30
2024-08-26,INV00020965,C0018,P033,1,1052.88,0.0513,998.91,EUR,0
2024-08-26,INV00020966,C0003,P032,3,149.04,0.0049,444.91,EUR,15
2024-08-26,INV00020967,C0021,P017,1,286.97,0.0906,260.98,EUR,0
2024-08-26,INV00020968,C0074,P003,2,422.8,0.0626,792.67,EUR,45
2024-08-26,INV00020969,C0097,P030,2,139.26,0.1058,249.05,EUR,45
2024-08-26,INV00020970,C0089,P031,3,893.72,0.0739,2482.95,EUR,30
2024-08-26,INV00020971,C0019,P022,2,432.16,0.0,864.32,EUR,45
2024-08-26,INV00020972,C0092,P009,4,133.87,0.0647,500.85,EUR,45
2024-08-26,INV00020973,C0055,P018,1,985.92,0.0422,944.32,EUR,30
2024-08-27,INV00020974,C0091,P027,1,352.72,0.0733,326.88,EUR,60
