expense_id,date,category,department,vendor,amount_mad,currency,type
EXP000003500,2024-01-17,Marketing,Growth,AWS,1232.01,MAD,Variable
EXP000003501,2024-01-18,Marketing,Growth,Google,176.76,MAD,Variable
EXP000003502,2024-01-18,Marketing,Growth,DHL,1129.24,MAD,Variable
EXP000003503,2024-01-18,Software,IT,KPMG,204.33,MAD,Variable
EXP000003504,2024-01-19,Travel,Operations,Maroc Telecom,2479.09,MAD,Variable
EXP000003505,2024-01-19,Utilities,Facilities,AWS,1063.7,MAD,Variable
EXP000003506,2024-01-19,ProfessionalServices,Admin,Deloitte,215.51,MAD,Variable
EXP000003507,2024-01-20,Travel,Operations,Deloitte,1078.34,MAD,Variable
EXP000003508,2024-01-21,Supplies,Operations,Deloitte,201.0,MAD,Variable
EXP000003509,2024-01-21,Marketing,Growth,Air Maroc,596.17,MAD,Variable
EXP000003510,2024-01-22,Logistics,Operations,Air Maroc,1222.89,MAD,Variable
EXP000003511,2024-01-22,Software,IT,Meta,458.56,MAD,Variable
EXP000003512,2024-01-22,ProfessionalServices,Admin,Maroc Telecom,2150.54,MAD,Variable
EXP000003513,2024-01-23,Taxes,Admin,Meta,278.69,MAD,Variable
EXP000003514,2024-01-24,Software,IT,Tax authority,2057.83,MAD,Variable
EXP000003515,2024-01-25,Software,IT,AWS,1313.61,MAD,Variable
EXP000003516,2024-01-25,Logistics,Operations,AWS,1571.73,MAD,Variable
EXP000003517,2024-01-25,Travel,Operations,Office landlord,1332.27,MAD,Variable
EXP000003518,2024-01-26,Marketing,Growth,KPMG,231.45,MAD,Variable
EXP000003519,2024-01-27,Logistics,Operations,Deloitte,1235.86,MAD,Variable
EXP000003520,2024-01-28,Salaries,RH,Payroll,48897.16,MAD,Fixed
EXP000003521,2024-01-28,Taxes,Admin,Maroc Telecom,2140.58,MAD,Variable
EXP000003522,2024-01-28,Marketing,Growth,Tax authority,1817.12,MAD,Variable
EXP000003523,2024-01-28,Logistics,Operations,Local supplier,1779.28,MAD,Variable
EXP000003524,2024-01-29,Travel,Operations,Google,774.11,MAD,Variable
EXP000003525,2024-01-29,Marketing,Growth,Orange,1022.1,MAD,Variable
EXP000003526,2024-01-30,Salaries,RH,Payroll,40747.36,MAD,Fixed
EXP000003527,2024-01-31,Salaries,RH,Payroll,55325.61,MAD,Fixed
EXP000003528,2024-01-31,ProfessionalServices,Admin,KPMG,858.81,MAD,Variable
EXP000003529,2024-02-01,Rent,Facilities,Office landlord,12207.81,MAD,Fixed
EXP000003530,2024-02-01,Software,IT,Google,5973.83,MAD,Fixed
EXP000003531,2024-02-01,ProfessionalServices,Admin,Meta,247.21,MAD,Variable
EXP000003532,2024-02-03,Utilities,Facilities,DHL,1977.2,MAD,Variable
EXP000003533,2024-02-03,Taxes,Admin,Google,1104.36,MAD,Variable
EXP000003534,2024-02-04,Travel,Operations,ONCF,697.15,MAD,Variable
EXP000003535,2024-02-05,Travel,Operations,Maroc Telecom,1395.03,MAD,Variable
EXP000003536,2024-02-05,Supplies,Operations,Deloitte,384.0,MAD,Variable
EXP000003537,2024-02-08,Marketing,Growth,Meta,71.99,MAD,Variable
EXP000003538,2024-02-08,Travel,Operations,DHL,288.3,MAD,Variable
EXP000003539,2024-02-09,Logistics,Operations,KPMG,2080.33,MAD,Variable
EXP000003540,2024-02-09,Software,IT,Orange,506.3,MAD,Variable
EXP000003541,2024-02-10,Utilities,Facilities,Maroc Telecom,50.0,MAD,Variable
EXP000003542,2024-02-10,Logistics,Operations,Orange,701.68,MAD,Variable
EXP000003543,2024-02-10,Utilities,Facilities,DHL,330.82,MAD,Variable
EXP000003544,2024-02-11,ProfessionalServices,Admin,Local supplier,393.07,MAD,Variable
EXP000003545,2024-02-11,ProfessionalServices,Admin,Meta,1036.56,MAD,Variable
EXP000003546,2024-02-12,Taxes,Admin,Office landlord,1867.46,MAD,Variable
EXP000003547,2024-02-13,Marketing,Growth,Orange,691.55,MAD,Variable
EXP000003548,2024-02-14,Logistics,Operations,Microsoft,990.85,MAD,Variable
EXP000003549,2024-02-15,Supplies,Operations,Local supplier,323.24,MAD,Variable
EXP000003550,2024-02-15,Utilities,Facilities,ONCF,755.22,MAD,Variable
EXP000003551,2024-02-16,Software,IT,Maroc Telecom,1910.14,MAD,Variable
EXP000003552,2024-02-16,Utilities,Facilities,Air Maroc,1555.96,MAD,Variable
EXP000003553,2024-02-17,Marketing,Growth,ONCF,1782.69,MAD,Variable
EXP000003554,2024-02-17,Marketing,Growth,KPMG,50.0,MAD,Variable
EXP000003555,2024-02-18,ProfessionalServices,Admin,DHL,972.26,MAD,Variable
EXP000003556,2024-02-18,Supplies,Operations,Meta,493.02,MAD,Variable
EXP000003557,2024-02-18,ProfessionalServices,Admin,Deloitte,690.23,MAD,Variable
EXP000003558,2024-02-19,Supplies,Operations,Microsoft,608.53,MAD,Variable
EXP000003559,2024-02-19,Taxes,Admin,ONCF,962.41,MAD,Variable
EXP000003560,2024-02-19,Taxes,Admin,AWS,1204.21,MAD,Variable
EXP000003561,2024-02-20,Marketing,Growth,Air Maroc,57.96,MAD,Variable
EXP000003562,2024-02-20,Supplies,Operations,DHL,675.08,MAD,Variable
EXP000003563,2024-02-20,ProfessionalServices,Admin,KPMG,1459.5,MAD,Variable
EXP000003564,2024-02-21,Travel,Operations,Meta,455.75,MAD,Variable
EXP000003565,2024-02-21,Supplies,Operations,Local supplier,2095.15,MAD,Variable
EXP000003566,2024-02-21,Logistics,Operations,Air Maroc,1008.81,MAD,Variable
EXP000003567,2024-02-23,Logistics,Operations,Office landlord,702.37,MAD,Variable
EXP000003568,2024-02-23,Utilities,Facilities,Tax authority,356.67,MAD,Variable
EXP000003569,2024-02-25,Logistics,Operations,Office landlord,1199.03,MAD,Variable
EXP000003570,2024-02-25,Supplies,Operations,Microsoft,1089.3,MAD,Variable
EXP000003571,2024-02-26,ProfessionalServices,Admin,Google,50.0,MAD,Variable
EXP000003572,2024-02-27,Supplies,Operations,KPMG,1135.92,MAD,Variable
EXP000003573,2024-02-27,ProfessionalServices,Admin,Google,1545.08,MAD,Variable
EXP000003574,2024-02-27,Supplies,Operations,DHL,423.95,MAD,Variable
EXP000003575,2024-02-28,Salaries,RH,Payroll,48976.28,MAD,Fixed
EXP000003576,2024-02-28,Utilities,Facilities,DHL,1565.21,MAD,Variable
EXP000003577,2024-02-28,ProfessionalServices,Admin,KPMG,1146.4,MAD,Variable
EXP000003578,2024-02-28,Marketing,Growth,Air Maroc,331.4,MAD,Variable
EXP000003579,2024-02-29,ProfessionalServices,Admin,Local supplier,1493.79,MAD,Variable
EXP000003580,2024-02-29,Logistics,Operations,Deloitte,851.09,MAD,Variable
EXP000003581,2024-02-29,Marketing,Growth,Deloitte,1089.34,MAD,Variable
EXP000003582,2024-03-01,Rent,Facilities,Office landlord,12281.71,MAD,Fixed
EXP000003583,2024-03-01,Software,IT,Microsoft,5171.92,MAD,Fixed
EXP000003584,2024-03-01,Software,IT,Microsoft,891.07,MAD,Variable
EXP000003585,2024-03-01,Taxes,Admin,Local supplier,959.78,MAD,Variable
EXP000003586,2024-03-01,Marketing,Growth,Microsoft,301.03,MAD,Variable
EXP000003587,2024-03-02,Taxes,Admin,Deloitte,1261.43,MAD,Variable
EXP000003588,2024-03-02,Utilities,Facilities,Office landlord,50.0,MAD,Variable
EXP000003589,2024-03-02,Taxes,Admin,Orange,1028.57,MAD,Variable
EXP000003590,2024-03-03,Travel,Operations,Microsoft,2149.92,MAD,Variable
EXP000003591,2024-03-03,Logistics,Operations,Google,437.34,MAD,Variable
EXP000003592,2024-03-04,Supplies,Operations,Local supplier,271.42,MAD,Variable
EXP000003593,2024-03-05,ProfessionalServices,Admin,Office landlord,2056.08,MAD,Variable
EXP000003594,2024-03-05,Logistics,Operations,DHL,1360.22,MAD,Variable
EXP000003595,2024-03-05,ProfessionalServices,Admin,Air Maroc,532.58,MAD,Variable
EXP000003596,2024-03-05,Software,IT,Local supplier,398.28,MAD,Variable
EXP000003597,2024-03-06,Travel,Operations,DHL,664.98,MAD,Variable
EXP000003598,2024-03-08,Software,IT,AWS,1113.95,MAD,Variable
EXP000003599,2024-03-09,Supplies,Operations,Microsoft,1120.79,MAD,Variable
EXP000003600,2024-03-09,Utilities,Facilities,Local supplier,1737.66,MAD,Variable
EXP000003601,2024-03-10,Taxes,Admin,Google,142.5,MAD,Variable
EXP000003602,2024-03-13,Logistics,Operations,KPMG,95.38,MAD,Variable
EXP000003603,2024-03-13,Logistics,Operations,Deloitte,565.87,MAD,Variable
EXP000003604,2024-03-13,Travel,Operations,DHL,1097.59,MAD,Variable
EXP000003605,2024-03-14,Logistics,Operations,Maroc Telecom,859.8,MAD,Variable
EXP000003606,2024-03-15,Travel,Operations,Google,50.0,MAD,Variable
EXP000003607,2024-03-15,ProfessionalServices,Admin,AWS,2153.61,MAD,Variable
EXP000003608,2024-03-16,Software,IT,KPMG,609.51,MAD,Variable
EXP000003609,2024-03-17,Software,IT,DHL,1285.37,MAD,Variable
EXP000003610,2024-03-17,Taxes,Admin,Local supplier,523.87,MAD,Variable
EXP000003611,2024-03-17,Taxes,Admin,Local supplier,271.76,MAD,Variable
EXP000003612,2024-03-18,Software,IT,Meta,337.64,MAD,Variable
EXP000003613,2024-03-18,Supplies,Operations,Maroc Telecom,50.0,MAD,Variable
EXP000003614,2024-03-18,Supplies,Operations,Local supplier,1602.74,MAD,Variable
EXP000003615,2024-03-18,Taxes,Admin,Orange,2109.01,MAD,Variable
EXP000003616,2024-03-20,Logistics,Operations,ONCF,1571.79,MAD,Variable
EXP000003617,2024-03-20,Utilities,Facilities,Deloitte,50.0,MAD,Variable
EXP000003618,2024-03-21,Travel,Operations,Google,138.08,MAD,Variable
EXP000003619,2024-03-22,Marketing,Growth,Local supplier,1500.41,MAD,Variable
EXP000003620,2024-03-23,Supplies,Operations,Orange,350.06,MAD,Variable
EXP000003621,2024-03-23,Travel,Operations,DHL,880.93,MAD,Variable
EXP000003622,2024-03-25,Supplies,Operations,Google,2391.82,MAD,Variable
EXP000003623,2024-03-26,Taxes,Admin,KPMG,1640.56,MAD,Variable
EXP000003624,2024-03-26,Marketing,Growth,Google,246.98,MAD,Variable
EXP000003625,2024-03-28,Salaries,RH,Payroll,39167.41,MAD,Fixed
EXP000003626,2024-03-28,Utilities,Facilities,Meta,1981.09,MAD,Variable
EXP000003627,2024-03-28,Supplies,Operations,Local supplier,1307.34,MAD,Variable
EXP000003628,2024-03-29,Marketing,Growth,Local supplier,1203.98,MAD,Variable
EXP000003629,2024-03-29,ProfessionalServices,Admin,ONCF,2102.9,MAD,Variable
EXP000003630,2024-03-30,Salaries,RH,Payroll,39089.22,MAD,Fixed
EXP000003631,2024-03-30,Logistics,Operations,Orange,1257.21,MAD,Variable
EXP000003632,2024-03-30,Taxes,Admin,DHL,2012.25,MAD,Variable
EXP000003633,2024-03-30,Taxes,Admin,Microsoft,1150.47,MAD,Variable
EXP000003634,2024-03-30,Travel,Operations,Maroc Telecom,2042.08,MAD,Variable
EXP000003635,2024-03-31,Salaries,RH,Payroll,46944.12,MAD,Fixed
EXP000003636,2024-03-31,Taxes,Admin,Office landlord,1260.47,MAD,Variable
EXP000003637,2024-03-31,Logistics,Operations,Deloitte,1146.92,MAD,Variable
EXP000003638,2024-03-31,Travel,Operations,Deloitte,197.62,MAD,Variable
EXP000003639,2024-04-01,Rent,Facilities,Office landlord,11404.45,MAD,Fixed
EXP000003640,2024-04-01,Software,IT,AWS,7388.1,MAD,Fixed
EXP000003641,2024-04-01,Taxes,Admin,Google,1102.32,MAD,Variable
EXP000003642,2024-04-02,Marketing,Growth,KPMG,614.57,MAD,Variable
EXP000003643,2024-04-02,Travel,Operations,Orange,240.98,MAD,Variable
EXP000003644,2024-04-03,Travel,Operations,Deloitte,1651.39,MAD,Variable
EXP000003645,2024-04-03,Marketing,Growth,Meta,1072.86,MAD,Variable
EXP000003646,2024-04-03,Marketing,Growth,Tax authority,746.74,MAD,Variable
EXP000003647,2024-04-04,ProfessionalServices,Admin,ONCF,462.64,MAD,Variable
EXP000003648,2024-04-05,Supplies,Operations,Local supplier,665.58,MAD,Variable
EXP000003649,2024-04-06,Utilities,Facilities,DHL,593.83,MAD,Variable
EXP000003650,2024-04-06,Travel,Operations,Air Maroc,928.08,MAD,Variable
EXP000003651,2024-04-06,Supplies,Operations,Orange,385.76,MAD,Variable
EXP000003652,2024-04-06,Software,IT,Maroc Telecom,307.23,MAD,Variable
EXP000003653,2024-04-07,Taxes,Admin,Maroc Telecom,927.98,MAD,Variable
EXP000003654,2024-04-08,Marketing,Growth,Meta,388.84,MAD,Variable
EXP000003655,2024-04-09,Marketing,Growth,Orange,1233.61,MAD,Variable
EXP000003656,2024-04-09,Travel,Operations,KPMG,2172.84,MAD,Variable
EXP000003657,2024-04-10,Supplies,Operations,Local supplier,998.16,MAD,Variable
EXP000003658,2024-04-11,Logistics,Operations,AWS,891.46,MAD,Variable
EXP000003659,2024-04-12,Logistics,Operations,Orange,1517.56,MAD,Variable
EXP000003660,2024-04-12,Taxes,Admin,Local supplier,1180.08,MAD,Variable
EXP000003661,2024-04-13,Utilities,Facilities,KPMG,154.61,MAD,Variable
EXP000003662,2024-04-14,Marketing,Growth,Maroc Telecom,286.35,MAD,Variable
EXP000003663,2024-04-15,ProfessionalServices,Admin,Microsoft,50.0,MAD,Variable
EXP000003664,2024-04-16,Taxes,Admin,Meta,486.4,MAD,Variable
EXP000003665,2024-04-16,Utilities,Facilities,Local supplier,655.44,MAD,Variable
EXP000003666,2024-04-16,Supplies,Operations,AWS,1684.97,MAD,Variable
EXP000003667,2024-04-17,Software,IT,KPMG,1111.52,MAD,Variable
EXP000003668,2024-04-18,ProfessionalServices,Admin,Orange,160.26,MAD,Variable
EXP000003669,2024-04-18,Travel,Operations,DHL,1068.53,MAD,Variable
EXP000003670,2024-04-18,Utilities,Facilities,Meta,1476.15,MAD,Variable
EXP000003671,2024-04-19,Software,IT,Local supplier,50.0,MAD,Variable
EXP000003672,2024-04-20,Software,IT,ONCF,1778.71,MAD,Variable
EXP000003673,2024-04-20,Software,IT,KPMG,293.19,MAD,Variable
EXP000003674,2024-04-21,Taxes,Admin,Google,444.2,MAD,Variable
EXP000003675,2024-04-21,Software,IT,Air Maroc,1839.98,MAD,Variable
EXP000003676,2024-04-22,Marketing,Growth,KPMG,50.0,MAD,Variable
EXP000003677,2024-04-22,Software,IT,Microsoft,935.75,MAD,Variable
EXP000003678,2024-04-24,Supplies,Operations,AWS,1216.38,MAD,Variable
EXP000003679,2024-04-25,Taxes,Admin,Tax authority,1267.62,MAD,Variable
EXP000003680,2024-04-25,Logistics,Operations,Air Maroc,2025.5,MAD,Variable
EXP000003681,2024-04-26,Utilities,Facilities,Microsoft,878.33,MAD,Variable
EXP000003682,2024-04-27,Utilities,Facilities,Google,1286.66,MAD,Variable
EXP000003683,2024-04-27,Supplies,Operations,Tax authority,1511.02,MAD,Variable
EXP000003684,2024-04-28,Salaries,RH,Payroll,43131.2,MAD,Fixed
EXP000003685,2024-04-29,Logistics,Operations,Air Maroc,886.54,MAD,Variable
EXP000003686,2024-04-29,Taxes,Admin,Microsoft,1997.0,MAD,Variable
EXP000003687,2024-04-30,Salaries,RH,Payroll,44877.4,MAD,Fixed
EXP000003688,2024-04-30,Logistics,Operations,DHL,764.22,MAD,Variable
EXP000003689,2024-04-30,Utilities,Facilities,Google,426.18,MAD,Variable
EXP000003690,2024-05-01,Rent,Facilities,Office landlord,11643.64,MAD,Fixed
EXP000003691,2024-05-01,Software,IT,AWS,5112.56,MAD,Fixed
EXP000003692,2024-05-01,Software,IT,Air Maroc,760.82,MAD,Variable
EXP000003693,2024-05-01,Travel,Operations,AWS,598.17,MAD,Variable
EXP000003694,2024-05-02,ProfessionalServices,Admin,KPMG,1454.27,MAD,Variable
EXP000003695,2024-05-03,Utilities,Facilities,Google,471.22,MAD,Variable
EXP000003696,2024-05-04,Supplies,Operations,Air Maroc,1538.51,MAD,Variable
EXP000003697,2024-05-05,Software,IT,Orange,1608.94,MAD,Variable
EXP000003698,2024-05-05,Supplies,Operations,KPMG,1224.18,MAD,Variable
EXP000003699,2024-05-05,Logistics,Operations,Maroc Telecom,1879.91,MAD,Variable
EXP000003700,2024-05-06,Supplies,Operations,Meta,1600.15,MAD,Variable
EXP000003701,2024-05-07,ProfessionalServices,Admin,Meta,613.74,MAD,Variable
EXP000003702,2024-05-07,Marketing,Growth,Microsoft,1300.66,MAD,Variable
EXP000003703,2024-05-07,Utilities,Facilities,Orange,2323.73,MAD,Variable
EXP000003704,2024-05-08,Logistics,Operations,Orange,1933.49,MAD,Variable
EXP000003705,2024-05-08,Logistics,Operations,Maroc Telecom,922.81,MAD,Variable
EXP000003706,2024-05-09,Logistics,Operations,Local supplier,892.64,MAD,Variable
EXP000003707,2024-05-10,Supplies,Operations,Local supplier,479.4,MAD,Variable
EXP000003708,2024-05-10,Taxes,Admin,Tax authority,982.7,MAD,Variable
EXP000003709,2024-05-11,Marketing,Growth,Orange,1169.09,MAD,Variable
EXP000003710,2024-05-11,Utilities,Facilities,Microsoft,2273.07,MAD,Variable
EXP000003711,2024-05-12,Utilities,Facilities,Tax authority,862.21,MAD,Variable
EXP000003712,2024-05-12,Taxes,Admin,DHL,969.78,MAD,Variable
EXP000003713,2024-05-12,Supplies,Operations,ONCF,1828.95,MAD,Variable
EXP000003714,2024-05-13,Supplies,Operations,Maroc Telecom,50.0,MAD,Variable
EXP000003715,2024-05-13,Marketing,Growth,DHL,556.34,MAD,Variable
EXP000003716,2024-05-14,Taxes,Admin,Meta,423.72,MAD,Variable
EXP000003717,2024-05-14,Marketing,Growth,Air Maroc,836.08,MAD,Variable
EXP000003718,2024-05-15,Software,IT,Local supplier,883.1,MAD,Variable
EXP000003719,2024-05-15,Taxes,Admin,Air Maroc,264.72,MAD,Variable
EXP000003720,2024-05-16,Utilities,Facilities,Office landlord,764.42,MAD,Variable
EXP000003721,2024-05-16,Supplies,Operations,Maroc Telecom,360.96,MAD,Variable
EXP000003722,2024-05-17,Utilities,Facilities,DHL,711.83,MAD,Variable
EXP000003723,2024-05-17,Taxes,Admin,Local supplier,473.67,MAD,Variable
EXP000003724,2024-05-18,Travel,Operations,DHL,247.87,MAD,Variable
EXP000003725,2024-05-19,Software,IT,Tax authority,324.54,MAD,Variable
EXP000003726,2024-05-19,Utilities,Facilities,Maroc Telecom,456.64,MAD,Variable
EXP000003727,2024-05-20,Logistics,Operations,Google,373.13,MAD,Variable
EXP000003728,2024-05-21,ProfessionalServices,Admin,ONCF,695.88,MAD,Variable
EXP000003729,2024-05-22,Supplies,Operations,Microsoft,1785.51,MAD,Variable
EXP000003730,2024-05-23,Supplies,Operations,Meta,815.03,MAD,Variable
EXP000003731,2024-05-23,Supplies,Operations,DHL,1106.68,MAD,Variable
EXP000003732,2024-05-24,Travel,Operations,Orange,1190.91,MAD,Variable
EXP000003733,2024-05-24,Software,IT,DHL,375.73,MAD,Variable
EXP000003734,2024-05-25,Travel,Operations,Google,182.48,MAD,Variable
EXP000003735,2024-05-26,ProfessionalServices,Admin,DHL,550.78,MAD,Variable
EXP000003736,2024-05-26,Software,IT,Air Maroc,1629.52,MAD,Variable
EXP000003737,2024-05-27,Supplies,Operations,KPMG,2121.87,MAD,Variable
EXP000003738,2024-05-27,Utilities,Facilities,Meta,1244.77,MAD,Variable
EXP000003739,2024-05-28,Salaries,RH,Payroll,55112.34,MAD,Fixed
EXP000003740,2024-05-28,Marketing,Growth,KPMG,549.18,MAD,Variable
EXP000003741,2024-05-28,Software,IT,Microsoft,1675.38,MAD,Variable
EXP000003742,2024-05-28,Supplies,Operations,Local supplier,1421.17,MAD,Variable
EXP000003743,2024-05-28,Software,IT,Microsoft,339.21,MAD,Variable
EXP000003744,2024-05-30,Salaries,RH,Payroll,40774.16,MAD,Fixed
EXP000003745,2024-05-30,Marketing,Growth,Microsoft,935.43,MAD,Variable
EXP000003746,2024-05-31,Salaries,RH,Payroll,45788.83,MAD,Fixed
EXP000003747,2024-05-31,Taxes,Admin,Deloitte,50.0,MAD,Variable
EXP000003748,2024-06-01,Rent,Facilities,Office landlord,12641.96,MAD,Fixed
EXP000003749,2024-06-01,Software,IT,Google,2941.14,MAD,Fixed
EXP000003750,2024-06-02,Logistics,Operations,Air Maroc,462.02,MAD,Variable
EXP000003751,2024-06-03,Travel,Operations,Air Maroc,318.77,MAD,Variable
EXP000003752,2024-06-04,Supplies,Operations,Air Maroc,50.0,MAD,Variable
EXP000003753,2024-06-04,Travel,Operations,Orange,1256.12,MAD,Variable
EXP000003754,2024-06-04,Taxes,Admin,KPMG,1347.04,MAD,Variable
EXP000003755,2024-06-05,Utilities,Facilities,Office landlord,1120.34,MAD,Variable
EXP000003756,2024-06-05,Supplies,Operations,DHL,1556.79,MAD,Variable
EXP000003757,2024-06-06,Marketing,Growth,DHL,278.73,MAD,Variable
EXP000003758,2024-06-06,Software,IT,KPMG,2086.67,MAD,Variable
EXP000003759,2024-06-07,Software,IT,Air Maroc,1032.6,MAD,Variable
EXP000003760,2024-06-07,Supplies,Operations,Maroc Telecom,1061.35,MAD,Variable
EXP000003761,2024-06-08,Utilities,Facilities,Local supplier,1033.95,MAD,Variable
EXP000003762,2024-06-08,Taxes,Admin,Tax authority,1813.11,MAD,Variable
EXP000003763,2024-06-09,Software,IT,ONCF,1360.7,MAD,Variable
EXP000003764,2024-06-10,Taxes,Admin,Office landlord,384.82,MAD,Variable
EXP000003765,2024-06-13,Supplies,Operations,Air Maroc,176.6,MAD,Variable
EXP000003766,2024-06-14,Logistics,Operations,Tax authority,268.1,MAD,Variable
EXP000003767,2024-06-14,Marketing,Growth,KPMG,1659.23,MAD,Variable
EXP000003768,2024-06-15,Software,IT,Meta,1534.91,MAD,Variable
EXP000003769,2024-06-15,ProfessionalServices,Admin,Meta,1520.92,MAD,Variable
EXP000003770,2024-06-15,Travel,Operations,Maroc Telecom,2301.26,MAD,Variable
EXP000003771,2024-06-16,Supplies,Operations,Microsoft,1064.74,MAD,Variable
EXP000003772,2024-06-16,Supplies,Operations,Orange,1239.8,MAD,Variable
EXP000003773,2024-06-17,Logistics,Operations,Tax authority,253.22,MAD,Variable
EXP000003774,2024-06-17,Travel,Operations,Maroc Telecom,1244.4,MAD,Variable
EXP000003775,2024-06-17,Software,IT,Google,187.07,MAD,Variable
EXP000003776,2024-06-18,Marketing,Growth,ONCF,999.79,MAD,Variable
EXP000003777,2024-06-18,Logistics,Operations,Microsoft,1055.48,MAD,Variable
EXP000003778,2024-06-18,Marketing,Growth,Google,333.82,MAD,Variable
EXP000003779,2024-06-18,ProfessionalServices,Admin,Meta,361.86,MAD,Variable
EXP000003780,2024-06-19,Logistics,Operations,Deloitte,1672.72,MAD,Variable
EXP000003781,2024-06-20,ProfessionalServices,Admin,Meta,391.52,MAD,Variable
EXP000003782,2024-06-20,Utilities,Facilities,Office landlord,1160.82,MAD,Variable
EXP000003783,2024-06-20,Software,IT,Office landlord,650.44,MAD,Variable
EXP000003784,2024-06-20,ProfessionalServices,Admin,Tax authority,2210.4,MAD,Variable
EXP000003785,2024-06-22,Marketing,Growth,Microsoft,1994.63,MAD,Variable
EXP000003786,2024-06-22,Logistics,Operations,Maroc Telecom,50.0,MAD,Variable
EXP000003787,2024-06-23,Utilities,Facilities,Google,1553.52,MAD,Variable
EXP000003788,2024-06-24,Travel,Operations,Air Maroc,190.31,MAD,Variable
EXP000003789,2024-06-25,Taxes,Admin,Tax authority,1210.11,MAD,Variable
EXP000003790,2024-06-25,Software,IT,Maroc Telecom,476.95,MAD,Variable
EXP000003791,2024-06-25,Supplies,Operations,Local supplier,2413.56,MAD,Variable
EXP000003792,2024-06-28,Salaries,RH,Payroll,50939.75,MAD,Fixed
EXP000003793,2024-06-29,Logistics,Operations,Microsoft,1637.78,MAD,Variable
EXP000003794,2024-06-30,Salaries,RH,Payroll,35357.63,MAD,Fixed
EXP000003795,2024-06-30,ProfessionalServices,Admin,Tax authority,1162.0,MAD,Variable
EXP000003796,2024-06-30,ProfessionalServices,Admin,Tax authority,1006.09,MAD,Variable
EXP000003797,2024-07-01,Rent,Facilities,Office landlord,16454.51,MAD,Fixed
EXP000003798,2024-07-01,Software,IT,AWS,6876.5,MAD,Fixed
EXP000003799,2024-07-01,ProfessionalServices,Admin,Google,333.58,MAD,Variable
EXP000003800,2024-07-01,Software,IT,Google,1543.0,MAD,Variable
EXP000003801,2024-07-02,Marketing,Growth,Office landlord,450.08,MAD,Variable
EXP000003802,2024-07-02,Utilities,Facilities,Local supplier,805.61,MAD,Variable
EXP000003803,2024-07-03,Software,IT,KPMG,484.53,MAD,Variable
EXP000003804,2024-07-04,ProfessionalServices,Admin,AWS,444.27,MAD,Variable
EXP000003805,2024-07-04,Taxes,Admin,Google,646.7,MAD,Variable
EXP000003806,2024-07-05,Logistics,Operations,Local supplier,624.03,MAD,Variable
EXP000003807,2024-07-05,Supplies,Operations,Microsoft,576.25,MAD,Variable
EXP000003808,2024-07-06,ProfessionalServices,Admin,Meta,1226.37,MAD,Variable
EXP000003809,2024-07-06,Travel,Operations,KPMG,276.81,MAD,Variable
EXP000003810,2024-07-08,Utilities,Facilities,Maroc Telecom,546.34,MAD,Variable
EXP000003811,2024-07-08,Marketing,Growth,Maroc Telecom,1179.32,MAD,Variable
EXP000003812,2024-07-09,Software,IT,Orange,1532.43,MAD,Variable
EXP000003813,2024-07-09,Travel,Operations,Deloitte,1629.19,MAD,Variable
EXP000003814,2024-07-10,Logistics,Operations,DHL,371.94,MAD,Variable
EXP000003815,2024-07-10,Supplies,Operations,KPMG,136.38,MAD,Variable
EXP000003816,2024-07-10,Utilities,Facilities,Microsoft,269.33,MAD,Variable
EXP000003817,2024-07-10,Supplies,Operations,Orange,466.2,MAD,Variable
EXP000003818,2024-07-11,Supplies,Operations,Orange,1687.22,MAD,Variable
EXP000003819,2024-07-11,Marketing,Growth,Google,444.37,MAD,Variable
EXP000003820,2024-07-12,Supplies,Operations,DHL,1136.87,MAD,Variable
EXP000003821,2024-07-12,Utilities,Facilities,Local supplier,1119.48,MAD,Variable
EXP000003822,2024-07-12,Software,IT,Tax authority,300.33,MAD,Variable
EXP000003823,2024-07-13,Travel,Operations,DHL,1629.12,MAD,Variable
EXP000003824,2024-07-13,Marketing,Growth,Meta,448.06,MAD,Variable
EXP000003825,2024-07-14,Taxes,Admin,AWS,1444.26,MAD,Variable
EXP000003826,2024-07-14,Logistics,Operations,Local supplier,2344.92,MAD,Variable
EXP000003827,2024-07-14,Marketing,Growth,Orange,660.73,MAD,Variable
EXP000003828,2024-07-15,ProfessionalServices,Admin,Office landlord,1524.13,MAD,Variable
EXP000003829,2024-07-15,Utilities,Facilities,Maroc Telecom,474.23,MAD,Variable
EXP000003830,2024-07-15,Supplies,Operations,Tax authority,429.14,MAD,Variable
EXP000003831,2024-07-16,Marketing,Growth,Deloitte,1625.39,MAD,Variable
EXP000003832,2024-07-17,Utilities,Facilities,Deloitte,1268.35,MAD,Variable
EXP000003833,2024-07-17,Supplies,Operations,Tax authority,1332.32,MAD,Variable
EXP000003834,2024-07-17,Marketing,Growth,Office landlord,1326.24,MAD,Variable
EXP000003835,2024-07-18,Marketing,Growth,Air Maroc,1488.8,MAD,Variable
EXP000003836,2024-07-19,Travel,Operations,Office landlord,755.21,MAD,Variable
EXP000003837,2024-07-20,Marketing,Growth,Meta,1837.22,MAD,Variable
EXP000003838,2024-07-21,Software,IT,AWS,643.27,MAD,Variable
EXP000003839,2024-07-22,Travel,Operations,Google,801.46,MAD,Variable
EXP000003840,2024-07-22,Utilities,Facilities,Air Maroc,104.06,MAD,Variable
